fire_name,fire_dateonly_created,precipitation,max_temp,min_temp,avg_wind_speed,temp_range,wind_temp_ratio,lagged_precipitation,lagged_avg_wind_speed,month,season,fire_longitude,fire_latitude,fire_acres_burned,bright_t31,frp,brightness,clean_county,year
Foothills Fire,2019-11-25,0.0,70.0,51.0,7.61,19.0,0.1087142857142857,0.3700000000000004,7.157142857142857,11,Fall,-121.325842,38.838992,308.0,288.414367816092,48.00229885057472,311.93908045977014,Placer County,2019
Cave Fire,2019-11-25,0.0,70.0,51.0,7.61,19.0,0.1087142857142857,0.3700000000000004,7.157142857142857,11,Fall,-119.785,34.5025,3126.0,288.414367816092,48.00229885057472,311.93908045977014,Santa Barbara County,2019
Bear Fire ,2020-02-15,0.0,65.0,48.0,5.82,17.0,0.0895384615384615,0.0,6.934285714285714,2,Winter,-123.6378411,40.511092,15.0,288.7860465116279,30.204651162790693,309.92732558139534,Humboldt County,2020
Antelope Fire,2020-02-17,0.0,65.0,50.0,5.59,15.0,0.086,0.0,6.327142857142857,2,Winter,-120.3291855,39.6923001,102.0,290.0961165048544,20.637864077669896,315.3359223300971,Sierra County,2020
Beegum Fire,2020-02-23,0.0,65.0,55.0,6.93,10.0,0.1066153846153846,0.0,6.708571428571427,2,Winter,-122.84722222,40.33583333,75.0,287.2413043478261,32.132608695652166,315.90579710144925,Tehama County,2020
Wood Fire,2020-02-23,0.0,65.0,55.0,6.93,10.0,0.1066153846153846,0.0,6.708571428571427,2,Winter,-120.49392,40.62155,57.0,287.2413043478261,32.132608695652166,315.90579710144925,Lassen County,2020
Baseball Fire,2020-02-25,0.0,79.0,51.0,4.92,28.0,0.0622784810126582,0.0,6.452857142857142,2,Winter,-122.94111111,39.75638899,211.0,292.6370078740157,27.39370078740157,315.5393700787401,Mendocino County,2020
Grizzly Fire,2020-03-02,0.0,76.0,51.0,7.83,25.0,0.1030263157894736,0.0,6.264285714285713,3,Spring,-122.384532,39.774968,154.0,292.6621951219512,34.671138211382114,318.6382113821138,Glenn County,2020
Mann Fire,2020-03-03,0.0,80.0,59.0,8.72,21.0,0.109,0.0,6.807142857142858,3,Spring,-117.51793,33.96957,180.0,292.1951724137931,26.12344827586207,315.7489655172414,Riverside County,2020
South Main Fire,2020-03-06,0.0,67.0,54.0,5.82,13.0,0.086865671641791,0.0,7.605714285714286,3,Spring,-117.40906,33.65263,20.0,292.719768563163,25.65043394406943,315.1058823529412,Riverside County,2020
Carter Fire ,2020-04-04,0.0,67.0,55.0,7.83,12.0,0.116865671641791,0.0,7.67,4,Spring,-115.5865,32.93432,275.0,291.6922865013774,52.43415977961433,320.3292011019284,Imperial County,2020
Red Fire ,2020-04-23,0.0,86.0,61.0,6.26,25.0,0.0727906976744186,0.0,9.074285714285717,4,Spring,-122.43905,40.09554,26.0,299.62561983471073,32.404545454545456,325.9330578512397,Tehama County,2020
Bar Fire,2020-04-25,0.0,84.0,63.0,6.04,21.0,0.0719047619047619,0.0,8.435714285714287,4,Spring,-122.97693,40.63442,55.0,295.97117647058826,32.64294117647059,319.834705882353,Trinity County,2020
Byron Fire,2020-04-27,0.0,73.0,61.0,5.82,12.0,0.0797260273972602,0.0,6.807142857142857,4,Spring,-121.595225,37.82066,47.0,298.62551020408165,28.70578231292517,321.9085034013606,Contra Costa County,2020
Interstate 5 Fire,2020-05-03,0.0,72.0,59.0,6.04,13.0,0.0838888888888888,0.0,6.264285714285714,5,Spring,-120.106407,36.075003,2060.0,295.77927631578945,40.34572368421052,317.29802631578946,Fresno County,2020
Hollister Fire,2020-05-07,0.0,87.0,65.0,5.37,22.0,0.0617241379310344,0.0,6.231428571428571,5,Spring,-120.29379,34.47438,156.0,295.17658227848096,22.12879746835443,315.64335443037976,Santa Barbara County,2020
Candy Fire,2020-05-08,0.0,77.0,63.0,6.49,14.0,0.0842857142857142,0.0,6.264285714285714,5,Spring,-121.47273,39.42208,17.0,294.41275720164606,47.30781893004116,320.29176954732515,Butte County,2020
Gilman Fire,2020-05-18,0.12,70.0,59.0,12.75,11.0,0.1821428571428571,0.1200000000000004,9.395714285714286,5,Spring,-117.024114,33.861054,20.0,301.803137254902,30.03803921568628,327.97490196078434,Riverside County,2020
Acres Fire,2020-05-21,0.0,73.0,57.0,7.61,16.0,0.1042465753424657,0.1200000000000004,9.428571428571429,5,Spring,-119.982359,37.11715,152.0,299.0615384615385,50.39307692307692,327.1492307692308,Madera County,2020
Spanish Fire ,2020-05-22,0.0,75.0,59.0,7.83,16.0,0.1044,0.1200000000000004,9.46,5,Spring,-122.403634,38.697834,20.0,298.7793103448276,78.67327586206896,329.1336206896552,Napa County,2020
Range Fire,2020-05-27,0.0,69.0,57.0,6.93,12.0,0.1004347826086956,0.0,7.605714285714285,5,Spring,-120.70524,35.34237,5000.0,304.93496932515336,41.29171779141104,334.5386503067485,San Luis Obispo County,2020
Harley Fire,2020-05-28,0.0,68.0,59.0,7.16,9.0,0.1052941176470588,0.0,7.541428571428571,5,Spring,-117.34934,33.83167,60.0,295.49538461538464,42.58615384615384,321.56,Riverside County,2020
Scorpion Fire,2020-05-31,0.0,70.0,58.0,9.62,12.0,0.1374285714285714,0.0,8.309999999999999,5,Spring,-119.74577,34.01389,1395.0,299.4476014760147,45.625830258302585,325.2,Santa Barbara County,2020
Acres Fire,2020-06-01,0.0,75.0,60.0,9.4,15.0,0.1253333333333333,0.0,8.534285714285714,6,Summer,-119.93221,37.11806,237.0,300.5213559322034,30.54915254237288,326.3135593220339,Madera County,2020
Amoruso Fire,2020-06-01,0.0,75.0,60.0,9.4,15.0,0.1253333333333333,0.0,8.534285714285714,6,Summer,-121.390862,38.824371,670.0,300.5213559322034,30.54915254237288,326.3135593220339,Placer County,2020
Nash Fire,2020-06-01,0.0,75.0,60.0,9.4,15.0,0.1253333333333333,0.0,8.534285714285714,6,Summer,-123.48018,39.1296,10.0,300.5213559322034,30.54915254237288,326.3135593220339,Mendocino County,2020
Horn Fire ,2020-06-02,0.0,76.0,60.0,6.93,16.0,0.0911842105263157,0.0,8.501428571428573,6,Summer,-120.288882,40.809323,37.0,294.0585034013605,33.03605442176871,319.24421768707487,Lassen County,2020
Smoketree Fire,2020-06-02,0.0,76.0,60.0,6.93,16.0,0.0911842105263157,0.0,8.501428571428573,6,Summer,-116.524014,33.782532,129.0,294.0585034013605,33.03605442176871,319.24421768707487,Riverside County,2020
Wildlife Fire,2020-06-03,0.0,78.0,61.0,8.72,17.0,0.1117948717948718,0.0,8.757142857142858,6,Summer,-122.042199,38.232281,300.0,296.4260162601626,26.992682926829268,322.3008130081301,Solano County,2020
Silver Fire,2020-06-04,0.0,74.0,62.0,8.5,12.0,0.1148648648648648,0.0,8.948571428571428,6,Summer,-121.726223,37.329163,19.0,296.80367647058824,46.81691176470588,322.0573529411765,Santa Clara County,2020
Brock Fire,2020-06-04,0.0,74.0,62.0,8.5,12.0,0.1148648648648648,0.0,8.948571428571428,6,Summer,-122.097933,40.837885,15.0,296.80367647058824,46.81691176470588,322.0573529411765,Shasta County,2020
Colleen Fire,2020-06-04,0.0,74.0,62.0,8.5,12.0,0.1148648648648648,0.0,8.948571428571428,6,Summer,-121.851895,37.229703,126.0,296.80367647058824,46.81691176470588,322.0573529411765,Santa Clara County,2020
Karchner Fire,2020-06-05,0.0,70.0,63.0,8.28,7.0,0.1182857142857142,0.0,9.044285714285715,6,Summer,-121.340239,38.98487,39.0,299.50331125827813,29.274172185430466,322.64635761589403,Placer County,2020
Lakeville Fire,2020-06-05,0.0,70.0,63.0,8.28,7.0,0.1182857142857142,0.0,9.044285714285715,6,Summer,-122.549816,38.224849,141.0,299.50331125827813,29.274172185430466,322.64635761589403,Sonoma County,2020
McGary Fire ,2020-06-05,0.0,70.0,63.0,8.28,7.0,0.1182857142857142,0.0,9.044285714285715,6,Summer,-122.156313,38.196893,79.0,299.50331125827813,29.274172185430466,322.64635761589403,Solano County,2020
Gulch Fire,2020-06-06,0.0,69.0,61.0,11.18,8.0,0.1620289855072463,0.0,8.947142857142856,6,Summer,-122.536406,38.216134,107.0,298.60446428571424,47.31964285714286,322.5455357142856,Sonoma County,2020
Quail Fire,2020-06-06,0.0,69.0,61.0,11.18,8.0,0.1620289855072463,0.0,8.947142857142856,6,Summer,-122.038208,38.470809,1837.0,298.60446428571424,47.31964285714286,322.5455357142856,Solano County,2020
Willow Fire ,2020-06-06,0.0,69.0,61.0,11.18,8.0,0.1620289855072463,0.0,8.947142857142856,6,Summer,-122.002811,37.994368,100.0,298.60446428571424,47.31964285714286,322.5455357142856,Contra Costa County,2020
Bitterwater Fire,2020-06-07,0.0,72.0,58.0,11.86,14.0,0.1647222222222222,0.0,9.267142857142858,6,Summer,-121.0781,36.2644,211.0,301.9652,62.0612,331.34560000000005,Monterey County,2020
Hunters Fire,2020-06-07,0.0,72.0,58.0,11.86,14.0,0.1647222222222222,0.0,9.267142857142858,6,Summer,-120.215454,37.61955,85.0,301.9652,62.0612,331.34560000000005,Mariposa County,2020
Sperry Fire,2020-06-08,0.0,84.0,65.0,12.97,19.0,0.1544047619047619,0.0,9.777142857142858,6,Summer,-121.16483,37.463636,80.0,298.9768421052632,45.50456140350877,326.2638596491228,Stanislaus County,2020
Grand Fire,2020-06-08,0.0,84.0,65.0,12.97,19.0,0.1544047619047619,0.0,9.777142857142858,6,Summer,-117.37581,33.638067,27.0,298.9768421052632,45.50456140350877,326.2638596491228,Riverside County,2020
Bradley Fire ,2020-06-08,0.0,84.0,65.0,12.97,19.0,0.1544047619047619,0.0,9.777142857142858,6,Summer,-120.81509,35.94979,230.0,298.9768421052632,45.50456140350877,326.2638596491228,Monterey County,2020
Sierra Fire,2020-06-08,0.0,84.0,65.0,12.97,19.0,0.1544047619047619,0.0,9.777142857142858,6,Summer,-117.46036,33.82925,100.0,298.9768421052632,45.50456140350877,326.2638596491228,Riverside County,2020
Oak Fire,2020-06-08,0.0,84.0,65.0,12.97,19.0,0.1544047619047619,0.0,9.777142857142858,6,Summer,-116.89655,33.78275,20.0,298.9768421052632,45.50456140350877,326.2638596491228,Riverside County,2020
Cronan Fire ,2020-06-09,0.0,93.0,63.0,8.5,30.0,0.0913978494623656,0.0,10.001428571428573,6,Summer,-120.988571,38.827755,29.0,295.9428104575163,76.70196078431374,331.59150326797385,El Dorado County,2020
Vineyard Fire ,2020-06-09,0.0,93.0,63.0,8.5,30.0,0.0913978494623656,0.0,10.001428571428573,6,Summer,-123.21318,38.89695,151.0,295.9428104575163,76.70196078431374,331.59150326797385,Mendocino County,2020
India Fire,2020-06-09,0.0,93.0,63.0,8.5,30.0,0.0913978494623656,0.0,10.001428571428573,6,Summer,-117.47166,33.37579,1100.0,295.9428104575163,76.70196078431374,331.59150326797385,San Diego County,2020
Elizabeth Fire,2020-06-10,0.0,89.0,67.0,7.38,22.0,0.0829213483146067,0.0,9.81,6,Summer,-119.17808,34.29475,300.0,300.80539568345324,65.5068345323741,331.8582733812949,Ventura County,2020
Soda Fire,2020-06-10,0.0,89.0,67.0,7.38,22.0,0.0829213483146067,0.0,9.81,6,Summer,-120.00521,35.35146,1680.0,300.80539568345324,65.5068345323741,331.8582733812949,San Luis Obispo County,2020
Lime Fire,2020-06-10,0.0,89.0,67.0,7.38,22.0,0.0829213483146067,0.0,9.81,6,Summer,-118.77347,34.46182,803.0,300.80539568345324,65.5068345323741,331.8582733812949,Ventura County,2020
Skyline Fire,2020-06-11,0.0,78.0,60.0,6.93,18.0,0.0888461538461538,0.0,9.585714285714284,6,Summer,-116.7862,32.73044,100.0,299.45792349726776,85.18907103825137,329.9188524590164,San Diego County,2020
Border 7 Fire,2020-06-11,0.0,78.0,60.0,6.93,18.0,0.0888461538461538,0.0,9.585714285714284,6,Summer,-116.690712,32.580882,90.0,299.45792349726776,85.18907103825137,329.9188524590164,San Diego County,2020
Watt Fire,2020-06-11,0.0,78.0,60.0,6.93,18.0,0.0888461538461538,0.0,9.585714285714284,6,Summer,-121.378879,38.733421,40.0,299.45792349726776,85.18907103825137,329.9188524590164,Placer County,2020
Grant Fire,2020-06-12,0.0,70.0,61.0,8.72,9.0,0.1245714285714285,0.0,9.648571428571428,6,Summer,-121.201927,38.520981,5042.0,301.1955390334573,58.97546468401487,328.71375464684013,Sacramento County,2020
Hog Fire,2020-06-12,0.0,70.0,61.0,8.72,9.0,0.1245714285714285,0.0,9.648571428571428,6,Summer,-119.36572,36.82276,533.0,301.1955390334573,58.97546468401487,328.71375464684013,Fresno County,2020
Cornetts Fire,2020-06-13,0.0,73.0,59.0,9.17,14.0,0.1256164383561643,0.0,9.361428571428572,6,Summer,-120.08522,37.40827,191.0,296.65348101265823,46.90063291139241,326.48417721518985,Mariposa County,2020
Dawson Fire ,2020-06-13,0.0,73.0,59.0,9.17,14.0,0.1256164383561643,0.0,9.361428571428572,6,Summer,-117.461925,33.776033,10.0,296.65348101265823,46.90063291139241,326.48417721518985,Riverside County,2020
Drum Fire,2020-06-14,0.0,73.0,59.0,7.16,14.0,0.0980821917808219,0.0,8.690000000000001,6,Summer,-120.28867,34.63309,696.0,302.3680107526882,78.02607526881721,334.2881720430108,Santa Barbara County,2020
Avila Fire,2020-06-15,0.0,74.0,60.0,7.16,14.0,0.0967567567567567,0.0,7.859999999999999,6,Summer,-120.69959,35.17977,445.0,302.57850746268656,114.49611940298506,335.7405970149254,San Luis Obispo County,2020
Bitter Fire ,2020-06-16,0.0,71.0,63.0,8.05,8.0,0.1133802816901408,0.0,7.795714285714285,6,Summer,-120.92925,36.3011,813.0,306.4380952380953,186.4858974358974,346.6847985347986,Monterey County,2020
Riata Fire ,2020-06-16,0.0,71.0,63.0,8.05,8.0,0.1133802816901408,0.0,7.795714285714285,6,Summer,-120.56823,35.40953,18.0,306.4380952380953,186.4858974358974,346.6847985347986,San Luis Obispo County,2020
Walker Fire,2020-06-16,0.0,71.0,63.0,8.05,8.0,0.1133802816901408,0.0,7.795714285714285,6,Summer,-120.72958,38.07741,1455.0,306.4380952380953,186.4858974358974,346.6847985347986,Calaveras County,2020
